# gyro bias rad/s: -0.07171,0.00946,-0.04665
# t_ms,yaw_deg,pitch_deg,roll_deg,range_mm,ok
159116,0.94,87.31,-159.59,119,0
159126,0.94,87.31,-159.61,119,0
159136,0.94,87.31,-159.58,119,0
159146,0.94,87.31,-159.53,119,0
159156,0.94,87.31,-159.54,119,0
159166,0.94,87.31,-159.52,119,0
159176,0.94,87.31,-159.54,119,0
159186,0.94,87.30,-159.53,119,0
159196,0.94,87.30,-159.58,119,0
159206,0.94,87.31,-159.56,119,0
159219,0.94,87.31,-159.57,119,0
159226,0.94,87.31,-159.62,119,0
159236,0.94,87.31,-159.57,119,0
159246,0.94,87.31,-159.52,119,0
159256,0.94,87.31,-159.50,119,0
159266,0.94,87.30,-159.56,119,0
159276,0.94,87.30,-159.62,119,0
159286,0.94,87.30,-159.61,119,0
159296,0.94,87.30,-159.60,119,0
159306,0.94,87.30,-159.54,119,0
159316,0.94,87.30,-159.53,119,0
159326,0.94,87.29,-159.54,119,0
159336,0.94,87.29,-159.57,119,0
159346,0.94,87.29,-159.57,119,0
159356,0.94,87.29,-159.57,119,0
159366,0.94,87.29,-159.61,119,0
159376,0.94,87.29,-159.63,119,0
159386,0.94,87.29,-159.62,119,0
159396,0.94,87.29,-159.62,119,0
159406,0.94,87.29,-159.63,119,0
159419,0.94,87.29,-159.68,119,0
159426,0.94,87.29,-159.71,119,0
159436,0.94,87.29,-159.78,119,0
159446,0.94,87.29,-159.81,119,0
159456,0.94,87.29,-159.78,119,0
159466,0.94,87.30,-159.74,119,0
159476,0.94,87.30,-159.73,119,0
159486,0.94,87.30,-159.72,119,0
159496,0.94,87.30,-159.75,119,0
159506,0.94,87.30,-159.73,119,0
159516,0.94,87.30,-159.66,119,0
159526,0.94,87.30,-159.66,119,0
159536,0.94,87.30,-159.67,119,0
159546,0.94,87.31,-159.71,119,0
159556,0.94,87.31,-159.70,119,0
159566,0.94,87.31,-159.71,119,0
159576,0.94,87.31,-159.73,119,0
159586,0.94,87.31,-159.73,119,0
159596,0.94,87.31,-159.70,119,0
159606,0.94,87.31,-159.61,119,0
159619,0.94,87.31,-159.61,119,0
159626,0.94,87.31,-159.59,119,0
159636,0.94,87.31,-159.56,119,0
159646,0.94,87.31,-159.56,119,0
159656,0.94,87.31,-159.49,119,0
159666,0.94,87.32,-159.49,119,0
159676,0.94,87.32,-159.44,119,0
159686,0.94,87.32,-159.46,119,0
159696,0.94,87.32,-159.43,119,0
159706,0.94,87.33,-159.42,119,0
159716,0.94,87.33,-159.34,119,0
159726,0.94,87.33,-159.33,119,0
159736,0.94,87.33,-159.33,119,0
159746,0.94,87.33,-159.39,119,0
159756,0.94,87.33,-159.40,119,0
159766,0.94,87.33,-159.29,119,0
159776,0.94,87.33,-159.29,119,0
159786,0.94,87.33,-159.19,119,0
159796,0.94,87.33,-159.37,119,0
159806,0.87,87.19,-158.56,119,0
159819,0.51,86.88,-152.35,119,0
159826,0.40,86.57,-147.83,119,0
159836,0.58,86.73,-142.89,119,0
159846,0.83,86.92,-143.08,119,0
159856,0.92,86.92,-142.75,119,0
159866,0.83,86.88,-142.92,119,0
159876,0.77,86.86,-136.85,119,0
159886,0.79,86.90,-130.64,119,0
159896,0.79,86.86,-130.66,119,0
159906,0.68,86.79,-131.41,119,0
159916,0.61,86.76,-125.68,119,0
159926,0.59,86.77,-119.83,119,0
159936,0.61,86.81,-120.88,119,0
159946,0.63,86.84,-121.61,119,0
159956,0.63,86.88,-122.07,119,0
159966,0.63,86.88,-123.04,119,0
159976,0.63,86.87,-117.38,119,0
159986,0.68,86.76,-112.12,119,0
159996,0.80,86.73,-107.20,119,0
160006,0.96,86.68,-102.41,119,0
160019,1.10,86.55,-97.98,119,0
160026,1.31,86.63,-93.30,119,0
160036,1.59,86.56,-93.94,119,0
160046,1.86,86.44,-95.12,119,0
160056,2.07,86.20,-96.92,119,0
160066,2.18,86.04,-98.70,119,0
160076,2.26,86.05,-100.59,119,0
160086,2.42,86.08,-102.78,119,0
160096,2.74,86.06,-105.14,119,0
160106,3.18,86.04,-107.54,119,0
160116,3.70,86.07,-109.82,119,0
160126,4.24,86.20,-111.22,119,0
160136,4.79,86.35,-112.03,119,0
160146,5.37,86.58,-112.43,119,0
160156,6.01,86.96,-112.70,119,0
160166,6.69,87.39,-113.02,119,0
160176,7.42,87.81,-113.54,119,0
160186,8.16,88.12,-113.86,119,0
160196,8.87,88.29,-114.31,119,0
160206,9.42,88.05,-114.02,119,0
160219,9.83,87.82,-113.32,119,0
160226,10.05,87.62,-112.66,119,0
160236,10.13,87.63,-112.60,119,0
160246,10.09,87.64,-113.70,119,0
160256,10.00,87.56,-114.99,119,0
160266,9.91,87.28,-115.61,119,0
160276,9.84,86.86,-116.19,119,0
160286,9.79,86.50,-117.15,119,0
160296,9.80,86.17,-118.18,119,0
160306,9.92,85.84,-119.07,119,0
160316,10.12,85.55,-119.57,119,0
160326,10.37,85.38,-119.19,119,0
160336,10.60,85.33,-118.64,119,0
160346,10.83,85.45,-118.54,119,0
160356,11.09,85.51,-119.44,119,0
160366,11.47,85.48,-120.12,119,0
160376,11.91,85.52,-120.49,119,0
160386,12.29,85.55,-121.02,119,0
160396,12.61,85.52,-121.71,119,0
160406,12.87,85.42,-122.50,119,0
160419,13.07,85.30,-123.29,119,0
160426,13.21,85.08,-123.89,119,0
160436,13.29,84.76,-123.97,119,0
160446,13.39,84.44,-123.87,119,0
160456,13.54,84.26,-123.87,119,0
160466,13.72,84.08,-124.39,119,0
160476,13.86,83.76,-125.06,119,0
160486,13.96,83.31,-125.51,119,0
160496,13.98,82.77,-125.70,119,0
160506,13.90,82.28,-125.76,119,0
160516,13.74,81.87,-125.86,119,0
160526,13.58,81.47,-125.95,119,0
160536,13.47,81.05,-126.15,119,0
160546,13.37,80.73,-126.43,119,0
160556,13.27,80.48,-126.63,119,0
160566,13.16,80.30,-126.94,119,0
160576,13.00,80.31,-127.54,119,0
160586,12.75,80.35,-128.15,119,0
160596,12.41,80.28,-128.70,119,0
160606,12.00,80.12,-129.24,119,0
160619,11.59,79.96,-129.73,119,0
160626,11.19,79.74,-130.29,119,0
160636,10.82,79.53,-130.93,119,0
160646,10.44,79.42,-131.57,119,0
160656,10.03,79.41,-132.23,119,0
160666,9.62,79.49,-132.99,119,0
160676,9.25,79.65,-133.76,119,0
160686,8.93,79.86,-134.45,119,0
160696,8.63,80.01,-135.22,119,0
160706,8.33,80.06,-136.03,119,0
160716,8.06,80.10,-136.83,119,0
160726,7.83,80.17,-137.67,119,0
160736,7.66,80.25,-138.64,119,0
160746,7.53,80.39,-139.67,119,0
160756,7.44,80.62,-140.77,119,0
160766,7.34,80.91,-141.88,119,0
160776,7.21,81.24,-143.01,119,0
160786,7.07,81.67,-144.01,119,0
160796,6.95,82.21,-144.81,119,0
160806,6.86,82.77,-145.69,119,0
160819,6.79,83.34,-146.71,119,0
160826,6.72,83.93,-147.75,119,0
160836,6.62,84.52,-148.81,119,0
160846,6.49,85.12,-149.87,119,0
160856,6.32,85.73,-150.85,119,0
160866,6.11,86.32,-151.93,119,0
160876,5.88,86.84,-153.01,119,0
160886,5.64,87.33,-154.09,119,0
160896,5.42,87.82,-147.94,119,0
160906,5.23,88.34,-141.94,119,0
160916,5.06,88.81,-136.05,119,0
160926,4.92,89.20,-130.33,119,0
160936,4.79,89.62,-124.70,119,0
160946,4.67,90.07,-119.20,119,0
160956,4.55,90.56,-113.80,119,0
160966,4.44,91.05,-108.48,119,0
160976,4.32,91.46,-103.18,119,0
160986,4.19,91.77,-97.97,119,0
160996,4.08,92.02,-92.84,119,0
161006,3.98,92.23,-87.83,119,0
161019,3.85,92.39,-82.91,119,0
161026,3.70,92.50,-78.11,119,0
161036,3.54,92.56,-73.37,119,0
161046,3.36,92.58,-68.81,119,0
161056,3.18,92.60,-64.32,119,0
161066,2.98,92.52,-59.86,119,0
161076,2.74,92.32,-55.52,119,0
161086,2.45,92.04,-51.25,119,0
161096,2.13,91.67,-47.08,119,0
161106,1.76,91.24,-43.01,119,0
161116,1.34,90.72,-38.97,119,0
161126,0.83,90.02,-35.00,119,0
161136,0.27,89.12,-31.09,119,0
161146,-0.29,88.08,-27.22,119,0
161156,-0.82,86.98,-23.35,119,0
161166,-1.34,85.87,-19.54,119,0
161176,-1.86,84.77,-15.83,119,0
161186,-2.37,83.73,-12.20,119,0
161196,-2.88,82.71,-8.63,119,0
161206,-3.40,81.69,-5.09,119,0
161220,-3.95,80.67,-1.58,119,0
161226,-4.50,79.58,1.95,119,0
161236,-5.01,78.34,5.43,119,0
161246,-5.45,77.03,8.87,119,0
161256,-5.81,75.80,12.28,119,0
161266,-6.13,74.66,15.65,119,0
161276,-6.44,73.64,18.96,119,0
161286,-6.75,72.65,22.22,119,0
161296,-7.06,71.66,25.40,119,0
161306,-7.34,70.69,28.51,119,0
161316,-7.62,69.68,31.57,119,0
161326,-7.95,68.62,34.56,119,0
161336,-8.32,67.54,37.48,119,0
161346,-8.69,66.48,40.32,119,0
161356,-9.04,65.42,43.18,119,0
161366,-9.32,64.36,46.04,119,0
161376,-9.55,63.29,48.89,119,0
161386,-9.73,62.29,51.65,119,0
161396,-9.89,61.43,54.38,119,0
161406,-10.05,60.56,57.17,119,0
161420,-10.23,59.53,59.87,119,0
161426,-10.45,58.45,62.43,119,0
161436,-10.79,57.38,64.97,119,0
161446,-11.29,56.28,67.47,119,0
161456,-11.94,55.22,69.86,119,0
161466,-12.65,54.21,72.30,119,0
161476,-13.34,53.15,74.62,119,0
161486,-13.95,52.01,76.77,119,0
161496,-14.50,50.98,78.72,119,0
161506,-14.97,50.09,80.57,119,0
161516,-15.34,49.33,82.36,119,0
161526,-15.59,48.72,84.10,119,0
161536,-15.74,48.23,85.69,119,0
161546,-15.82,47.83,87.14,119,0
161556,-15.89,47.56,88.43,119,0
161566,-15.98,47.41,89.66,119,0
161576,-16.10,47.30,90.91,119,0
161586,-16.23,47.23,92.06,119,0
161596,-16.34,47.23,92.95,119,0
161606,-16.44,47.24,93.59,119,0
161620,-16.53,47.19,94.05,119,0
161626,-16.61,47.11,94.60,119,0
161636,-16.70,47.04,95.23,119,0
161646,-16.81,46.98,96.00,119,0
161656,-16.93,46.89,97.04,119,0
161666,-17.06,46.74,98.19,119,0
161676,-17.16,46.55,99.42,119,0
161686,-17.22,46.37,100.57,119,0
161696,-17.22,46.29,101.63,119,0
161706,-17.18,46.30,102.51,119,0
161716,-17.07,46.44,103.31,119,0
161726,-16.91,46.65,104.32,119,0
161736,-16.71,46.91,105.47,119,0
161746,-16.49,47.23,106.61,119,0
161756,-16.25,47.59,107.76,119,0
161766,-15.99,47.95,108.95,119,0
161776,-15.72,48.32,110.01,119,0
161786,-15.42,48.73,110.98,119,0
161796,-15.10,49.13,111.87,119,0
161806,-14.80,49.54,112.67,119,0
161820,-14.54,49.92,113.35,119,0
161826,-14.34,50.22,113.59,119,0
161836,-14.15,50.38,113.69,119,0
161846,-13.98,50.49,113.88,119,0
161856,-13.90,50.59,113.89,119,0
161866,-13.88,50.67,113.55,119,0
161876,-13.88,50.75,112.88,119,0
161886,-13.83,50.85,112.20,119,0
161896,-13.75,51.02,111.69,119,0
161906,-13.66,51.21,111.18,119,0
161916,-13.56,51.38,110.48,119,0
161926,-13.43,51.56,109.66,119,0
161936,-13.28,51.79,108.90,119,0
161946,-13.13,52.03,108.19,119,0
161956,-12.97,52.27,107.40,119,0
161966,-12.80,52.49,106.61,119,0
161976,-12.59,52.68,105.89,119,0
161986,-12.34,52.90,105.09,119,0
161996,-12.06,53.25,104.45,119,0
162006,-11.77,53.63,104.02,119,0
162020,-11.48,53.99,103.58,119,0
162026,-11.21,54.33,103.04,119,0
162036,-10.92,54.63,102.30,119,0
162046,-10.61,54.95,101.61,119,0
162056,-10.65,55.02,100.33,119,0
162066,-10.77,55.24,100.28,119,0
162076,-10.93,55.32,100.02,119,0
162086,-11.04,55.15,98.39,119,0
162096,-11.16,54.94,96.81,119,0
162106,-11.33,54.72,97.20,119,0
162116,-11.53,54.53,97.58,119,0
162126,-11.71,54.36,97.14,119,0
162136,-11.85,54.25,96.26,119,0
162146,-11.95,54.17,95.02,119,0
162156,-12.02,54.06,93.62,119,0
162166,-12.08,53.91,92.18,119,0
162176,-12.13,53.72,90.70,119,0
162186,-12.16,53.48,89.18,119,0
162196,-12.18,53.25,87.71,119,0
162206,-12.24,52.98,86.22,119,0
162220,-12.34,52.62,84.91,119,0
162226,-12.47,52.18,83.62,119,0
162236,-12.60,51.67,82.22,119,0
162246,-12.74,51.10,80.74,119,0
162256,-12.86,50.59,79.34,119,0
162266,-12.96,50.08,78.02,119,0
162276,-13.04,49.56,76.58,119,0
162286,-13.14,49.12,75.10,119,0
162296,-13.29,48.72,73.70,119,0
162306,-13.51,48.23,72.36,119,0
162316,-13.77,47.71,71.08,119,0
162326,-14.07,47.09,69.72,119,0
162336,-14.40,46.43,68.51,119,0
162346,-14.76,46.00,67.67,119,0
162356,-15.12,45.70,67.56,119,0
162366,-15.52,45.35,67.08,119,0
162376,-15.99,44.81,66.21,119,0
162386,-16.48,44.21,65.19,119,0
162396,-16.97,43.74,64.08,119,0
162406,-17.49,43.57,63.03,119,0
162420,-18.06,43.41,62.09,119,0
162426,-18.62,43.11,61.17,119,0
162436,-19.12,42.68,60.18,119,0
162446,-19.54,42.09,59.04,119,0
162456,-19.89,41.51,57.99,119,0
162466,-20.21,41.05,57.05,119,0
162476,-20.50,40.64,56.05,119,0
162486,-20.77,40.28,55.18,119,0
162496,-21.02,39.86,54.36,119,0
162506,-21.26,39.37,53.48,119,0
162516,-21.52,38.83,52.58,119,0
162526,-21.79,38.28,51.71,119,0
162536,-22.08,37.64,50.83,119,0
162546,-22.40,36.90,49.88,119,0
162556,-22.75,36.08,48.83,119,0
162566,-23.12,35.36,47.77,119,0
162576,-23.50,34.72,46.80,119,0
162586,-23.91,34.17,45.91,119,0
162596,-24.36,33.59,44.90,119,0
162606,-24.82,32.94,43.85,119,0
162620,-25.31,32.26,42.82,119,0
162626,-25.82,31.63,41.87,119,0
162636,-26.36,31.06,41.02,119,0
162646,-26.93,30.47,40.17,119,0
162656,-27.50,29.96,39.35,119,0
162666,-28.05,29.50,38.62,119,0
162676,-28.58,29.09,37.97,119,0
162686,-29.09,28.67,37.31,119,0
162696,-29.58,28.27,36.65,119,0
162706,-30.04,27.89,35.99,119,0
162716,-30.47,27.52,35.35,119,0
162726,-30.92,27.22,34.74,119,0
162736,-31.40,26.92,34.12,119,0
162746,-31.89,26.61,33.53,119,0
162756,-32.36,26.32,33.02,119,0
162766,-32.81,26.07,32.58,119,0
162776,-33.23,25.88,32.17,119,0
162786,-33.59,25.72,31.74,119,0
162796,-33.90,25.57,31.34,119,0
162806,-34.14,25.41,31.00,119,0
162820,-34.32,25.35,30.68,119,0
162826,-34.45,25.25,30.35,119,0
162836,-34.51,25.18,30.03,119,0
162846,-34.53,25.07,29.74,119,0
162856,-34.53,24.96,29.49,119,0
162866,-34.50,24.90,29.26,119,0
162876,-34.46,24.94,29.06,119,0
162886,-34.40,25.03,28.87,119,0
162896,-34.30,25.08,28.71,119,0
162906,-34.16,25.09,28.58,119,0
162916,-34.00,25.07,28.50,119,0
162926,-33.82,25.05,28.46,119,0
162936,-33.62,25.04,28.43,119,0
162946,-33.38,25.04,28.41,119,0
162956,-33.11,25.08,28.45,119,0
162966,-32.77,25.15,28.57,119,0
162976,-32.38,25.24,28.76,119,0
162986,-31.96,25.35,28.99,119,0
162996,-31.51,25.50,29.18,119,0
163006,-31.01,25.69,29.35,119,0
163020,-30.49,25.88,29.51,119,0
163026,-29.94,26.08,29.67,119,0
163036,-29.35,26.35,29.84,119,0
163046,-28.71,26.75,30.06,119,0
163056,-28.02,27.28,30.34,119,0
163066,-27.29,27.94,30.65,119,0
163076,-26.50,28.62,30.94,119,0
163086,-25.66,29.34,31.22,119,0
163096,-24.73,30.05,31.52,119,0
163106,-23.70,30.74,31.81,119,0
163117,-22.57,31.41,32.13,119,0
163127,-21.39,32.06,32.44,119,0
163137,-20.18,32.69,32.63,119,0
163146,-18.97,33.34,32.70,119,0
163157,-17.79,34.09,32.70,119,0
163167,-16.64,35.02,32.82,119,0
163177,-15.51,36.16,33.03,119,0
163187,-14.38,37.27,33.20,119,0
163197,-13.22,38.20,33.25,119,0
163207,-12.03,39.08,33.24,119,0
163220,-10.89,40.09,33.26,119,0
163227,-9.81,41.21,33.30,119,0
163237,-8.80,42.26,33.32,119,0
163247,-7.82,43.25,33.26,119,0
163257,-6.92,44.27,33.16,119,0
163267,-6.08,45.41,33.09,119,0
163277,-5.29,46.67,33.11,119,0
163287,-4.49,47.96,33.12,119,0
163297,-3.67,49.19,33.09,119,0
163307,-2.83,50.26,33.00,119,0
163317,-2.00,51.19,32.81,119,0
163327,-1.20,52.04,32.61,119,0
163337,-0.45,52.91,32.37,119,0
163347,0.25,53.79,32.12,119,0
163357,0.90,54.72,31.87,119,0
163367,1.54,55.70,31.57,119,0
163377,2.17,56.60,31.19,119,0
163387,2.81,57.32,30.67,119,0
163397,3.48,57.89,30.07,119,0
163407,4.17,58.39,29.36,119,0
163420,4.90,58.94,28.64,119,0
163427,5.70,59.49,27.84,119,0
163437,6.57,60.07,26.87,119,0
163447,7.51,60.64,25.79,119,0
163457,8.50,61.13,24.58,119,0
163467,9.51,61.56,23.31,119,0
163477,10.51,61.92,22.08,119,0
163487,11.52,62.28,20.82,119,0
163497,12.53,62.58,19.60,119,0
163507,13.56,62.84,18.34,119,0
163517,14.61,63.03,17.07,119,0
163527,15.70,63.17,15.71,119,0
163537,16.80,63.22,14.27,119,0
163547,17.90,63.31,12.81,119,0
163557,18.98,63.43,11.28,119,0
163567,20.03,63.53,9.81,119,0
163577,21.03,63.69,8.35,119,0
163587,21.98,63.86,6.92,119,0
163597,22.88,64.04,5.47,119,0
163607,23.76,64.17,3.97,119,0
163620,24.62,64.21,2.46,119,0
163627,25.45,64.18,0.91,119,0
163640,26.27,64.16,-0.63,119,0
163647,27.05,64.08,-2.11,119,0
163657,27.77,63.94,-3.57,119,0
163667,28.45,63.75,-4.99,119,0
163677,29.11,63.52,-6.40,119,0
163687,29.74,63.29,-7.85,119,0
163697,30.36,63.02,-9.28,119,0
163707,30.96,62.76,-10.68,119,0
163717,31.54,62.51,-12.01,119,0
163727,32.11,62.19,-13.32,119,0
163737,32.67,61.86,-14.62,119,0
163747,33.23,61.58,-16.00,119,0
163757,33.81,61.29,-17.37,119,0
163767,34.40,60.98,-18.73,119,0
163777,35.02,60.62,-20.01,119,0
163787,35.66,60.21,-21.20,119,0
163797,36.30,59.82,-22.39,119,0
163807,36.94,59.43,-23.57,119,0
163817,37.57,58.99,-24.73,119,0
163827,38.22,58.45,-25.80,119,0
163840,38.86,57.93,-26.82,119,0
163847,39.49,57.47,-27.77,119,0
163857,40.09,57.07,-28.70,119,0
163867,40.67,56.76,-29.64,119,0
163877,41.25,56.48,-30.58,119,0
163887,41.83,56.24,-31.55,119,0
163897,42.42,55.93,-32.49,119,0
163907,43.02,55.60,-33.41,119,0
163917,43.61,55.31,-34.30,119,0
163927,44.19,55.04,-35.18,119,0
163937,44.77,54.75,-36.07,119,0
163947,45.36,54.43,-36.98,119,0
163957,45.94,54.07,-37.89,119,0
163967,46.54,53.66,-38.78,119,0
163977,47.15,53.24,-39.66,119,0
163987,47.75,52.80,-40.55,119,0
163997,48.37,52.27,-41.42,119,0
164007,48.99,51.70,-42.30,119,0
164017,49.62,51.15,-43.19,119,0
164027,50.24,50.62,-44.05,119,0
164040,50.85,50.10,-44.87,119,0
164047,51.45,49.60,-45.65,119,0
164057,52.03,49.09,-46.37,119,0
164067,52.61,48.58,-47.06,119,0
164077,53.18,48.06,-47.76,119,0
164087,53.74,47.57,-48.48,119,0
164097,54.28,47.15,-49.18,119,0
164107,54.79,46.76,-49.86,119,0
164117,55.27,46.36,-50.48,119,0
164127,55.72,45.89,-51.05,119,0
164137,56.15,45.38,-51.57,119,0
164147,56.56,44.91,-52.08,119,0
164157,56.95,44.47,-52.57,119,0
164167,57.32,44.06,-53.05,119,0
164177,57.66,43.67,-53.54,119,0
164187,57.97,43.29,-54.02,119,0
164197,58.24,42.89,-54.49,119,0
164207,58.50,42.48,-54.97,119,0
164217,58.72,42.02,-55.45,119,0
164227,58.93,41.53,-55.91,119,0
164240,59.15,41.04,-56.36,119,0
164247,59.34,40.58,-56.83,119,0
164257,59.52,40.07,-57.28,119,0
164267,59.69,39.52,-57.72,119,0
164277,59.87,38.93,-58.17,119,0
164287,60.06,38.30,-58.63,119,0
164297,60.28,37.69,-59.08,119,0
164307,60.54,37.07,-59.55,119,0
164317,60.82,36.37,-60.05,119,0
164327,61.13,35.64,-60.55,119,0
164337,61.45,34.91,-61.07,119,0
164347,61.77,34.17,-61.59,119,0
164357,62.11,33.44,-62.11,119,0
164367,62.46,32.68,-62.58,119,0
164377,62.83,31.91,-62.95,119,0
164387,63.21,31.21,-63.29,119,0
164397,63.60,30.52,-63.62,119,0
164407,63.98,29.84,-63.99,119,0
164417,64.38,29.20,-64.37,119,0
164427,64.79,28.61,-64.76,119,0
164440,65.21,28.06,-65.16,119,0
164447,65.62,27.52,-65.53,119,0
164457,66.02,26.96,-65.89,119,0
164467,66.41,26.39,-66.23,119,0
164477,66.78,25.87,-66.57,119,0
164487,67.12,25.36,-66.89,119,0
164497,67.42,24.86,-67.17,119,0
164507,67.68,24.42,-67.41,119,0
164517,67.92,24.00,-67.60,119,0
164527,68.14,23.60,-67.75,119,0
164537,68.36,23.20,-67.93,119,0
164547,68.59,22.85,-68.12,119,0
164557,68.82,22.52,-68.34,119,0
164567,69.04,22.15,-68.58,119,0
164577,69.28,21.72,-68.81,119,0
164587,69.53,21.22,-69.03,119,0
164597,69.81,20.68,-69.24,119,0
164607,70.14,20.06,-69.50,119,0
164617,70.53,19.38,-69.79,119,0
164627,70.98,18.72,-70.09,119,0
164640,71.47,18.13,-70.43,119,0
164647,71.98,17.61,-70.83,119,0
164657,72.50,17.10,-71.26,119,0
164667,73.05,16.57,-71.69,119,0
164677,73.64,15.99,-72.14,119,0
164687,74.25,15.33,-72.56,119,0
164697,74.87,14.65,-72.96,119,0
164707,75.49,13.98,-73.33,119,0
164717,76.11,13.26,-73.66,119,0
164727,76.72,12.47,-74.05,119,0
164737,77.36,11.63,-74.43,119,0
164747,78.03,10.90,-74.78,119,0
164757,78.71,10.31,-75.12,119,0
164767,79.33,9.80,-75.46,119,0
164777,79.92,9.29,-75.76,119,0
164787,80.49,8.79,-76.00,119,0
164797,81.04,8.31,-76.25,119,0
164807,81.59,7.87,-76.49,119,0
164817,82.12,7.55,-76.75,119,0
164827,82.63,7.34,-77.00,119,0
164840,83.10,7.32,-77.26,119,0
164847,83.50,7.42,-77.53,119,0
164857,83.87,7.55,-77.78,119,0
164867,84.19,7.68,-78.02,119,0
164877,84.48,7.85,-78.25,119,0
164887,84.75,8.08,-78.52,119,0
164897,85.01,8.30,-78.80,119,0
164907,85.24,8.53,-79.04,119,0
164917,85.45,8.77,-79.30,119,0
164927,85.63,9.04,-79.55,119,0
164937,85.80,9.33,-79.78,119,0
164947,85.95,9.63,-80.03,119,0
164957,86.08,9.93,-80.31,119,0
164967,86.20,10.24,-80.61,119,0
164977,86.30,10.57,-80.93,119,0
164987,86.39,10.87,-81.24,119,0
164997,86.46,11.13,-81.54,119,0
165007,86.52,11.36,-81.83,119,0
165017,86.58,11.59,-82.10,119,0
165027,86.61,11.85,-82.38,119,0
165040,86.64,12.12,-82.64,119,0
165047,86.64,12.45,-82.86,119,0
165057,86.64,12.82,-83.09,119,0
165067,86.61,13.23,-83.32,119,0
165077,86.55,13.60,-83.55,119,0
165087,86.47,13.96,-83.77,119,0
165097,86.34,14.32,-84.01,119,0
165107,86.17,14.67,-84.23,119,0
165117,85.96,15.09,-84.44,119,0
165127,85.71,15.56,-84.62,119,0
165137,85.40,16.12,-84.81,119,0
165147,85.04,16.77,-85.02,119,0
165157,84.62,17.49,-85.26,119,0
165167,84.15,18.26,-85.54,119,0
165177,83.62,19.05,-85.83,119,0
165187,83.03,19.84,-86.11,119,0
165197,82.39,20.57,-86.38,119,0
165207,81.68,21.19,-86.63,119,0
165217,80.92,21.74,-86.85,119,0
165227,80.15,22.25,-87.06,119,0
165240,79.35,22.77,-87.31,119,0
165247,78.54,23.31,-87.58,119,0
165257,77.74,23.86,-87.85,119,0
165267,76.97,24.42,-88.08,119,0
165277,76.24,24.99,-88.30,119,0
165287,75.53,25.54,-88.51,119,0
165297,74.83,26.07,-88.74,119,0
165307,74.14,26.59,-88.97,119,0
165317,73.43,27.09,-89.20,119,0
165327,72.70,27.61,-89.44,119,0
165337,71.98,28.12,-89.68,119,0
165347,71.29,28.66,-89.93,119,0
165357,70.65,29.23,-90.23,119,0
165367,70.05,29.81,-90.53,119,0
165377,69.49,30.37,-90.83,119,0
165387,68.96,30.91,-91.13,119,0
165397,68.45,31.44,-91.41,119,0
165407,67.95,32.02,-91.66,119,0
165417,67.45,32.62,-91.91,119,0
165427,66.96,33.19,-92.20,119,0
165440,66.49,33.70,-92.54,80,1
165447,66.04,34.19,-92.93,80,1
165457,65.64,34.69,-93.33,80,1
165467,65.29,35.22,-93.76,80,1
165477,65.00,35.80,-94.21,80,1
165487,64.79,36.44,-94.73,80,1
165497,64.66,37.21,-95.32,80,1
165507,64.61,38.11,-95.95,80,1
165517,64.66,38.96,-96.56,80,1
165527,64.78,39.80,-97.14,80,1
165537,64.96,40.62,-97.72,80,1
165547,65.18,41.55,-98.39,80,1
165557,65.30,42.27,-99.10,80,1
165567,65.43,42.84,-99.74,80,1
165577,65.60,43.42,-100.41,80,1
165587,65.80,44.00,-101.08,80,1
165597,66.03,44.59,-101.74,80,1
165607,66.26,45.22,-102.41,80,1
165617,66.48,45.81,-103.05,80,1
165627,66.65,46.30,-103.67,80,1
165640,66.75,46.65,-104.27,82,1
165647,66.78,46.90,-104.86,82,1
165657,66.76,47.07,-105.46,82,1
165667,66.69,47.18,-106.05,82,1
165677,66.57,47.21,-106.62,82,1
165687,66.41,47.14,-107.13,82,1
165697,66.21,46.99,-107.58,82,1
165707,65.98,46.75,-107.98,82,1
165717,65.70,46.42,-108.32,82,1
165727,65.39,46.00,-108.59,82,1
165737,65.06,45.50,-108.79,82,1
165747,64.71,44.91,-108.93,82,1
165757,64.37,44.19,-108.98,82,1
165767,64.02,43.35,-109.00,82,1
165777,63.70,42.44,-108.99,82,1
165787,63.41,41.50,-108.93,82,1
165797,63.14,40.54,-108.82,82,1
165807,62.89,39.52,-108.66,82,1
165817,62.64,38.47,-108.46,82,1
165827,62.42,37.42,-108.24,82,1
165841,62.20,36.38,-108.03,93,1
165847,61.97,35.40,-107.79,93,1
165857,61.72,34.45,-107.52,93,1
165867,61.45,33.51,-107.23,93,1
165877,61.16,32.57,-106.91,93,1
165887,60.85,31.64,-106.58,93,1
165897,60.53,30.73,-106.23,93,1
165907,60.21,29.85,-105.87,93,1
165917,59.88,29.03,-105.53,93,1
165927,59.56,28.30,-105.23,93,1
165937,59.23,27.66,-104.98,93,1
165947,58.90,27.13,-104.77,93,1
